Unnamed: 0,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score,rank,risk_type
91834,e41d37a4ee2a5847,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
91906,e4462fbdcf545ade,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
91931,e45e3c217188571c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
92169,e4e8f1a41fd35f7a,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
92290,e52b60efdbca5b36,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
92438,e5796a99f06b5b10,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
92473,e59039349c215189,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
92569,e5d07074fb4c5a79,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
92741,e634731f91015bab,True,0.5,1.0,0.4160403061761842,0.0,1.0,1.0,0.1700083971200383,3,collision_only
92865,e67dfdefa9f45eb2,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
93009,e6ceabd847285ea2,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
93097,e70c39e8276855ed,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
93105,e70ddb9aa0025356,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
93230,e75a9cb134da5cfa,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
93289,e77b57caf94d5398,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
93456,e7e617ff31985c55,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,3,drivable_only
93527,e81002400e945210,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
93553,e81c50c528c355a4,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
93636,e862df630cd95fcc,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
93749,e8a4675c22a354b4,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
93764,e8ad66d2a5a15e42,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
93773,e8b239c4847353bc,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
93810,e8c5d13639325f15,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
93886,e8f8d7b9d9d95815,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
93919,e90a46f8eafb513e,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
94075,e9698842bbed5f63,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
94139,e98f4857c2685028,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
94228,e9c1b85d019454b7,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
94426,ea32d8c85da65ff9,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
94452,ea40f02298325b16,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
94549,ea85a4aab6ab5457,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
94688,eacfa2fb20d4533b,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
94708,eada58963ef950c5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
94737,eaed715569255343,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
94960,eb7753bd17dd5a88,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
94994,eb85b174f9465ba0,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
95180,ebf479f262ee5750,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
95316,ec50e75718b25a8a,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
95626,ed1af24a1f525bf5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
95656,ed2d7d5def0259f1,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
95710,ed4b5e0524df5c87,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
95818,ed8ae9db81b25122,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
96228,ee8756f3c85f5e96,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
96299,eeb42d56d9c3532c,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,drivable_only
96348,eed3515ce64b5887,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
96707,efb616986915596c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
96983,f062fb353fc1540f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
97026,f07e50d6146a5635,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
97255,f113f5a9c2105ca0,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
97361,f15562ddfa805e57,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
97369,f15b664ea9ba5069,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
97596,f1e68ff111575233,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
97899,f2af0caa1e415ec1,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
98178,f36873ff957b5a74,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
98331,f3bd9a94c7745144,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
98949,f54a1e99999d5446,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,drivable_only
99022,f576b9c030d85000,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
99073,f59a2b83427d570d,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
99096,f5aa7195a37d5e1f,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
99203,f5e9d6cbe91a5fa2,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,3,drivable_only
99212,f5f01295945c532c,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,drivable_only
99270,f611e2c8436a5adc,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
99376,f6575853259b56c2,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
99393,f66688e313555568,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,3,drivable_only
99415,f671f64eae4b5ce5,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
99859,f79ac5a2c8735638,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
100118,f83da369d56f5524,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,3,drivable_only
100243,f88837b1861c5a3d,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
100352,f8cafea029835ee0,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
100509,f938432bb4d858c1,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
100522,f93f2bdd92cb5acc,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
100545,f95058db70b15d4b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
100740,f9c4cdf7e6015b7d,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
100795,f9e6c3064c9557d7,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,3,drivable_only
100813,f9ede59b61b259b4,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
100820,f9f1c28093225243,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
100845,fa0087d0f63150f2,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
100871,fa0dfc22875c5aa9,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
100878,fa151bc549415aee,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
101239,faf94859c4095b79,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,both
101457,fb7e5cd4062752d9,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
101545,fbaf99ea01fe54f2,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
101587,fbc5f2032cad5729,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,drivable_only
101655,fbecaff4684153b7,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
101665,fbf34602c1f75747,True,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,drivable_only
101676,fbfb63b7ec8d50c9,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
101680,fbff8aee4f845414,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
101891,fc7f001a4f5b56c1,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
101967,fca94ae755e85f55,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
102020,fccd9a08aa2c5ef5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
102164,fd2cc9580cbf5016,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
102448,fdd8f362969b5d38,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
102572,fe2291dc4fa55b01,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
102650,fe56678c364a5c6f,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
102718,fe7b785cae905905,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,drivable_only
102864,fedf56bd69af5cec,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
102889,feef50eb186f553a,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
102894,fef19096f9a4568c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
103013,ff4a3ba962115df5,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
103108,ff7f74950a9051f2,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
103114,ff828caddea75e2a,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,drivable_only
103148,ff9b26207a3d52a9,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
103259,fff0487df0165a6d,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,collision_only
