,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score,rank
273,056c6ca971b355b4,True,1.0,1.0,0.8412436168846832,1.0,1.0,1.0,0.9338515070352846,0
274,0573408e3cfb5130,True,1.0,1.0,0.7497806559396432,1.0,1.0,1.0,0.8957419399748513,0
275,05741acd510e52f7,True,1.0,1.0,0.8461029077336295,1.0,1.0,1.0,0.935876211555679,0
276,05769097cb6c5b91,True,1.0,1.0,0.8479675758679666,1.0,1.0,1.0,0.9366531566116527,0
277,0577532eba755552,True,1.0,1.0,0.20232987454207274,1.0,1.0,1.0,0.6676374477258636,0
278,0578756b879c55d0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
279,0578fbc7c369583a,True,1.0,1.0,0.8632190710137995,1.0,1.0,1.0,0.9430079462557498,0
280,05850e3460015579,True,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0
281,059009aa4252526c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
282,0590bd1f5b2057f2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
283,0590cb08d06a5905,True,1.0,1.0,0.9006982351556612,1.0,1.0,1.0,0.9586242646481922,0
284,05929f9dc5d152a7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
285,05965158ab845b47,True,1.0,1.0,0.9033304743710063,1.0,1.0,1.0,0.9597210309879193,0
286,05987b88b7be5bea,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
287,059912706b0758dc,True,1.0,1.0,0.9218793779520738,1.0,1.0,1.0,0.9674497408133641,0
288,0599b72c60335651,True,1.0,1.0,0.8556702155186142,1.0,1.0,1.0,0.9398625897994227,0
289,059ca66ac38a5c28,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
290,059ce0fdfc67544c,True,1.0,1.0,0.8049642043271543,1.0,1.0,1.0,0.9187350851363143,0
291,059ce9cd10135396,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,0
292,05afd4630a525f78,True,1.0,1.0,0.7592384849078634,1.0,1.0,1.0,0.899682702044943,0
293,05c3b54be1cc52d0,True,1.0,1.0,0.8483576256676333,1.0,1.0,1.0,0.9368156773615138,0
294,05c6edc5f05c5932,True,1.0,1.0,0.8079071315290552,1.0,1.0,1.0,0.919961304803773,0
295,05d010f73fab576b,True,1.0,1.0,0.6807640425398361,1.0,1.0,1.0,0.8669850177249318,0
296,05d0a1a763fc5334,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
297,05d6d7d83b97547c,True,1.0,1.0,0.7500374923842589,1.0,1.0,1.0,0.8958489551601079,0
298,05d6f076bdc855d1,True,1.0,1.0,0.9814891906124517,1.0,1.0,1.0,0.9922871627551881,0
299,05da61a9928e5ec1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
300,05ee09cb75205555,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
301,05f1a5cbc0905d8e,True,1.0,1.0,0.8581926863051426,1.0,1.0,0.0,0.9409136192938093,0
302,05f1c7e44f74538c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
303,05f9443de2185b91,True,1.0,1.0,0.8693845106383309,1.0,1.0,1.0,0.9455768794326378,0
304,0603ebc3a71d59f5,True,1.0,1.0,0.8363022670938026,1.0,1.0,1.0,0.9317926112890844,0
305,06067b68f2655a55,True,1.0,1.0,0.5366480067916332,1.0,1.0,1.0,0.8069366694965138,0
306,06091e78878d510e,True,1.0,1.0,0.9426519673199566,1.0,1.0,1.0,0.9761049863833152,0
307,0613490d89e25d03,True,1.0,1.0,0.9641773308536191,1.0,1.0,1.0,0.9850738878556746,0
308,0613d88c01b453c9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
309,0614c017a1f65b80,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
310,0616f9723c60524d,True,1.0,1.0,0.8852528088240168,1.0,1.0,1.0,0.9521886703433404,0
311,062255c18e275666,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
312,06279fdb46815c6c,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
313,062a9e3dd60955ce,True,1.0,1.0,0.9193157670358691,1.0,1.0,1.0,0.9663815695982788,0
314,06329b33572752d8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
315,063794d8842b5683,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
316,06392ff957445576,True,1.0,1.0,0.7133673248813458,1.0,1.0,1.0,0.8805697187005608,0
317,063f7dfe767d55aa,True,1.0,1.0,0.8642163280228331,1.0,1.0,1.0,0.9434234700095138,0
318,064018bfafb05f56,True,1.0,1.0,0.912718040633408,1.0,1.0,1.0,0.9636325169305867,0
319,065ec41ed01d59ca,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
320,0663f1541eeb58b6,True,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0
321,066c0c3f45915cba,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
322,0670d0c81a5550c4,True,1.0,1.0,0.8024949120137194,1.0,1.0,1.0,0.9177062133390498,0
323,06737d2244bd53cc,True,1.0,1.0,0.7119822100404802,1.0,1.0,1.0,0.8799925875168668,0
324,06753f6c597f512b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
325,067d731005885300,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
326,06836a56443a572c,True,0.5,1.0,0.8791224383179426,0.0,1.0,1.0,0.26648384131623803,0
327,0687eed0cf265533,True,1.0,1.0,0.7568625063367534,1.0,1.0,1.0,0.8986927109736472,0
328,068a26b124475a4a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
329,0691c520f834559d,True,1.0,1.0,0.816481009460164,1.0,1.0,1.0,0.9235337539417351,0
330,0695553567185c3c,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
331,0698ddce973b50ba,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
332,069c47e25ca55ef5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
333,069c6a5e408653ab,True,1.0,1.0,0.7363196434806331,1.0,1.0,1.0,0.890133184783597,0
334,069dab3272205ecb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
335,06a1f481118057b2,True,1.0,1.0,0.7621550049305449,1.0,1.0,1.0,0.9008979187210603,0
336,06b2df49f0455bd0,True,1.0,1.0,0.8840557247600509,1.0,1.0,1.0,0.9516898853166879,0
337,06bdef9a9bbc5aaf,True,1.0,1.0,0.7409494692619533,1.0,1.0,1.0,0.8920622788591471,0
338,06c9339fdc3e5404,True,1.0,1.0,0.850570987992505,1.0,1.0,1.0,0.9377379116635437,0
339,06ce8610ceea51f4,True,1.0,1.0,0.7001768567340703,1.0,1.0,1.0,0.8750736903058627,0
340,06cfef4de99d5ead,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
341,06d348162e80510a,True,1.0,1.0,0.7187080967338878,1.0,1.0,1.0,0.8827950403057866,0
342,06d7515412d45507,True,1.0,1.0,0.8481589138083768,1.0,1.0,1.0,0.9367328807534904,0
343,06db90857b4e575d,True,1.0,1.0,0.9526603364958595,1.0,1.0,1.0,0.9802751402066082,0
344,06df6b00bdad5229,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
345,06e62670ddb152d9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
346,06ea285b61b55a54,True,1.0,1.0,0.911973798164075,1.0,1.0,1.0,0.9633224159016979,0
347,06eaba80b0bf50f0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
348,06f604b0d4835371,True,1.0,1.0,0.957082524828946,1.0,1.0,1.0,0.9821177186787274,0
349,06faec49379750a5,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,0
350,06fbdeb141965cca,True,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0
351,07064359a6215354,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
352,0706e8bf25805e91,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
353,070b688b49225760,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
354,0715626fc800527e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
355,071b435a4f4057e0,True,1.0,1.0,0.982045524575292,1.0,1.0,1.0,0.9925189685730383,0
356,071d69045acb5971,True,1.0,1.0,0.9090496327766562,1.0,1.0,1.0,0.9621040136569401,0
357,071f7885a37e591f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
358,0722adecc3d45ac4,True,1.0,1.0,0.8096233089802412,1.0,1.0,1.0,0.9206763787417671,0
359,072471bece365f16,True,1.0,1.0,0.8503055833586158,1.0,1.0,1.0,0.9376273263994234,0
360,0727a3cccad352d7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
361,0735d8974394552b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
362,073b782b57115061,True,1.0,1.0,0.8441937016322862,1.0,1.0,1.0,0.9350807090134525,0
363,073d05efa44b5241,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0
364,07419a24b8e05171,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
365,0747dcc3a9b7501f,True,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
366,0748764d9de454ea,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
367,0749cf83cbbd5284,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
368,075154c90a0a5d7c,True,1.0,1.0,0.7192217816266621,1.0,1.0,1.0,0.8830090756777759,0
369,0751ef23000050f8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
370,075cf94c3db15021,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
371,07667a86040c5332,True,1.0,1.0,0.8813389746312349,1.0,1.0,1.0,0.9505579060963479,0
372,0769a262b53b589e,True,1.0,1.0,0.8319674198511812,1.0,1.0,1.0,0.9299864249379922,0
373,076e4afb95d057cf,True,1.0,1.0,0.9914195250722365,1.0,1.0,1.0,0.9964248021134319,0
374,076f6be5815b547f,True,1.0,1.0,0.8682261173223359,1.0,1.0,1.0,0.9450942155509733,0
375,077031ef7dcb5ab4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
376,0774f6d8e3185794,True,1.0,1.0,0.848420470420266,1.0,1.0,1.0,0.9368418626751108,0
377,0774f845fe6b5de3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
378,0777f5a7263758be,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
379,077c80ecaed0548f,True,1.0,1.0,0.643893966634069,1.0,1.0,1.0,0.8516224860975288,0
380,077dd2d55c17560f,True,1.0,1.0,0.7326212378696377,1.0,1.0,1.0,0.8885921824456823,0
381,07846b829b3a575e,True,1.0,1.0,0.6833343088848006,1.0,1.0,1.0,0.8680559620353336,0
382,078bc1027dde5d1a,True,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0
383,078f05d9e9c05230,True,1.0,1.0,0.8556559958589225,1.0,1.0,1.0,0.9398566649412178,0
384,07930113a85651b0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
385,07952d3dbf4550de,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
386,07a369a8e34d541e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
387,07a6f60eb9795462,True,1.0,1.0,0.8483563933322069,1.0,1.0,1.0,0.9368151638884195,0
388,07b814bfc2fb565d,True,1.0,1.0,0.9364940454712147,1.0,1.0,1.0,0.9735391856130061,0
389,07bc26f4b1735347,True,1.0,1.0,0.8610218236133739,1.0,1.0,1.0,0.9420924265055725,0
390,07bf0601ad425977,True,1.0,1.0,0.8261664012774256,1.0,1.0,1.0,0.9275693338655939,0
391,07c46d77aba054ec,True,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0
392,07c5114fdb395f8b,True,1.0,1.0,0.9715411922515101,1.0,1.0,1.0,0.9881421634381292,0
393,07d1a751018a526f,True,1.0,1.0,0.8697465141092717,1.0,1.0,1.0,0.9457277142121966,0
394,07d45fff78625de2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
395,07dc9de3dd855653,True,1.0,1.0,0.6132980138609473,1.0,1.0,1.0,0.8388741724420613,0
396,07dd30b182de5fa5,True,1.0,1.0,0.6210658821786412,1.0,1.0,1.0,0.8421107842411004,0
397,07e885122c9b5bd1,True,1.0,1.0,0.818859860582777,1.0,1.0,1.0,0.9245249419094904,0
398,07fb7a73409e53cf,True,1.0,1.0,0.9386992523510174,1.0,1.0,1.0,0.9744580218129238,0
399,0802a51b0a1d512c,True,1.0,1.0,0.5383019530571777,1.0,1.0,1.0,0.807625813773824,0
400,0809e84efac053e6,True,1.0,1.0,0.9532888823892004,1.0,1.0,1.0,0.9805370343288334,0
401,081b5785002b5962,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
402,08226b91e42858de,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
403,082381ecf93c57d6,True,1.0,1.0,0.6800036914566892,1.0,1.0,1.0,0.8666682047736205,0
404,082988f40658562c,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
405,082dba79a46d57b2,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,0
406,082ea12d7b2355cb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
407,0839e30e439d511f,True,1.0,1.0,0.6412711543775188,1.0,1.0,1.0,0.8505296476572995,0
408,084ce89976f1505e,True,1.0,1.0,0.9565190343473342,1.0,1.0,1.0,0.9818829309780558,0
409,0854af027e06530a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
410,0855e09733fe5445,True,1.0,1.0,0.8336036639682961,1.0,1.0,1.0,0.9306681933201233,0
411,085f9a1ec71b50c2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
412,0868436794795421,True,1.0,1.0,0.738856652161729,1.0,1.0,1.0,0.8911902717340539,0
413,08684d8a5d675f4a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
414,086e0f2ff2c45bb3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
415,086e4501de295946,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
416,0879b546c3cb5615,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
417,087df0996ade50d3,True,1.0,1.0,0.9401872264520785,1.0,1.0,1.0,0.9750780110216993,0
418,087e15b24dd55c90,True,1.0,1.0,0.7865136837989439,1.0,1.0,1.0,0.91104736824956,0
419,088b38f5e629514b,True,1.0,1.0,0.8594363409181197,1.0,1.0,1.0,0.9414318087158833,0
420,088cebb101bf5ed6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
421,08977ce458945f04,True,1.0,1.0,0.9805387792909892,1.0,1.0,1.0,0.9918911580379121,0
422,089e3eac4f7e5c5c,True,1.0,1.0,0.9012145581875067,1.0,1.0,1.0,0.9588393992447944,0
423,089e8e85fb9b5f6c,True,1.0,1.0,0.7061751161682452,1.0,1.0,0.5,0.8775729650701022,0
424,08a135d9245b50c2,True,1.0,1.0,0.9673632628261427,1.0,1.0,1.0,0.9864013595108928,0
425,08a80ada64475443,True,1.0,1.0,0.8374755507394364,1.0,1.0,1.0,0.932281479474765,0
426,08a8fc71ab1b57c2,True,1.0,1.0,0.8908900517042276,1.0,1.0,1.0,0.9545375215434282,0
427,08ac82bf0eeb5661,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
428,08b1894421c455ed,True,1.0,1.0,0.9196757168476997,1.0,1.0,1.0,0.9665315486865415,0
429,08b29b05bc4650f8,True,1.0,1.0,0.7927397012422952,1.0,1.0,1.0,0.9136415421842896,0
430,08b6a130aaa35629,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
431,08b8808b5cf351c3,True,1.0,1.0,0.6434678082678331,1.0,1.0,1.0,0.8514449201115971,0
432,08c1c8fbe5435208,True,1.0,1.0,0.9306960769215898,1.0,1.0,1.0,0.9711233653839958,0
433,08c2b3b529de59d4,True,1.0,1.0,0.8517581176540024,1.0,1.0,1.0,0.9382325490225011,0
434,08ca490a89c4544e,True,1.0,1.0,0.7383723094851752,1.0,1.0,1.0,0.8909884622854897,0
435,08dad3e5005658df,True,1.0,1.0,0.7147043295492423,1.0,1.0,1.0,0.881126803978851,0
436,08dfae1bbef35bdc,True,1.0,1.0,0.8187091726307234,1.0,1.0,1.0,0.9244621552628014,0
437,08e025b8ab6253bc,True,1.0,1.0,0.8945126258342257,1.0,1.0,1.0,0.9560469274309273,0
438,08e03654c0ca5151,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
439,08e2e519ac1e5226,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
440,08e5f4c2c0965b15,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
441,08e8092f5e66571f,True,1.0,1.0,0.8122090380775192,1.0,1.0,1.0,0.921753765865633,0
442,08ebfd6fbc145517,True,1.0,1.0,0.9727767036357765,1.0,1.0,1.0,0.9886569598482402,0
443,08fc5ba619bc535c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
444,08fcb3344bea538d,True,1.0,1.0,0.7292646921980321,1.0,1.0,1.0,0.88719362174918,0
445,09027c0129cd568b,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
446,09034d77d3b15c5a,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
447,090594c37ce256a3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
448,090a482cb7335520,True,1.0,1.0,0.9780035864313039,1.0,1.0,1.0,0.99083482767971,0
449,090af86f693c507b,True,1.0,1.0,0.7977256579807452,1.0,1.0,1.0,0.9157190241586438,0
450,090d6a17e77d59b5,True,1.0,1.0,0.9839230062706374,1.0,1.0,1.0,0.9933012526127656,0
451,0924309bada05ea6,True,1.0,1.0,0.8853775025222548,1.0,1.0,1.0,0.9522406260509394,0
452,0928c39f05db52c5,True,1.0,1.0,0.8755860550675771,1.0,1.0,1.0,0.948160856278157,0
453,092e56d3db8b5e24,True,1.0,1.0,0.7631944897116544,1.0,1.0,1.0,0.901331037379856,0
454,093362cabde15b52,True,1.0,1.0,0.8206871850150652,1.0,1.0,1.0,0.9252863270896104,0
455,0937290700b851a0,True,1.0,1.0,0.9823135092829128,1.0,1.0,1.0,0.9926306288678802,0
456,09436f14d3185748,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
457,094551eaba7351f5,True,1.0,1.0,0.8914335551120736,1.0,1.0,1.0,0.9547639812966974,0
458,094846d2fa755e29,True,1.0,1.0,0.9812967673848428,1.0,1.0,1.0,0.9922069864103511,0
459,095042ae1f985c39,True,1.0,1.0,0.6786013008410335,1.0,1.0,0.5,0.8660838753504306,0
460,0965108c193757a9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
461,0969be1cc6a85a76,True,1.0,1.0,0.8202366071702888,1.0,1.0,1.0,0.9250985863209538,0
462,096d823b664e5972,True,1.0,1.0,0.7163838230107248,1.0,1.0,1.0,0.8818265929211354,0
463,0972cf3a4c5d5a39,True,1.0,1.0,0.8130097067194478,1.0,1.0,1.0,0.9220873777997699,0
464,09779eb483435cab,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
465,097d35208fcb587c,True,1.0,1.0,0.6585803494849926,1.0,1.0,1.0,0.8577418122854136,0
466,09832085301555df,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
467,098c8aa8816b5805,True,1.0,1.0,0.8563123475139027,1.0,1.0,1.0,0.9401301447974596,0
468,0992d669b9a25a25,True,1.0,1.0,0.7670985442267794,1.0,1.0,1.0,0.902957726761158,0
469,0994517bde3c5188,True,1.0,1.0,0.5939971767336111,1.0,1.0,1.0,0.8308321569723379,0
470,09978bee1b655865,True,1.0,1.0,0.8197898353822671,1.0,1.0,1.0,0.924912431409278,0
471,099ba96d3bca51c3,True,1.0,1.0,0.6210207506812825,1.0,1.0,1.0,0.8420919794505344,0
472,099ded1754bb5d98,True,1.0,1.0,0.8176211305573816,1.0,1.0,1.0,0.924008804398909,0
473,099ff4835ee45eb6,True,1.0,1.0,0.9659418212269856,1.0,1.0,1.0,0.9858090921779107,0
474,09a004a6ded55f7e,True,1.0,1.0,0.9982816322081417,1.0,1.0,1.0,0.9992840134200591,0
475,09a0456056555b0a,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
476,09a81436114951ab,True,1.0,1.0,0.8546663373160234,1.0,1.0,1.0,0.9394443072150098,0
477,09a859498436512e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
478,09babda49aa659a1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
479,09be81c492625fd5,True,1.0,1.0,0.8388213790600993,1.0,1.0,1.0,0.9328422412750413,0
480,09bf6cc1f6545219,True,1.0,1.0,0.8474183745508994,1.0,1.0,1.0,0.9364243227295415,0
481,09bfb9a8f83b5079,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
482,09c56525e8e853a8,True,1.0,1.0,0.8201234165333335,1.0,1.0,1.0,0.9250514235555557,0
483,09cd7b3746d65a79,True,1.0,1.0,0.9063053191378273,1.0,1.0,1.0,0.9609605496407614,0
484,09ce454826895686,True,1.0,1.0,0.8293274417906014,1.0,1.0,1.0,0.9288864340794172,0
485,09d33cf8b87c5ae3,True,1.0,1.0,0.5757553583395131,1.0,1.0,1.0,0.8232313993081304,0
486,09d424ddf3a558b3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
487,09d9a0cd32c25dee,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
488,09da6a53016b5333,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
489,09dc77e888295011,True,1.0,1.0,0.7166998890549352,1.0,1.0,1.0,0.8819582871062229,0
490,09df1da0af885ddd,True,1.0,1.0,0.8582684329707028,1.0,1.0,1.0,0.9409451804044595,0
491,09e2eda76fde54ae,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
492,09e4d1d929535af0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
493,09fc278e5d43564f,True,1.0,1.0,0.7772662519237401,1.0,1.0,1.0,0.9071942716348916,0
494,09fda519bc395630,True,1.0,1.0,0.9119616376299434,1.0,1.0,1.0,0.9633173490124763,0
495,0a06f8a3204d5e11,True,1.0,1.0,0.8988534686855257,1.0,1.0,1.0,0.9578556119523024,0
496,0a08850db6e35ab7,True,1.0,1.0,0.8612132803527294,1.0,1.0,1.0,0.9421722001469707,0
497,0a0d91d55b0757f8,True,1.0,1.0,0.9163804720840728,1.0,1.0,1.0,0.9651585300350304,0
498,0a0d98c22d765e1e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
499,0a177b48593d521c,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,0
500,0a21cbc65e5b514f,True,1.0,1.0,0.6987783390935451,1.0,1.0,1.0,0.8744909746223105,0
501,0a2a71c0b34c5f10,True,1.0,1.0,0.8526412862628628,1.0,1.0,1.0,0.9386005359428595,0
502,0a2b9bb1214f5e2f,True,1.0,1.0,0.8123956406759458,1.0,1.0,1.0,0.9218315169483108,0
503,0a2f44ba3be05531,True,1.0,1.0,0.8809233718712625,1.0,1.0,1.0,0.9503847382796927,0
504,0a3caedd4a7c5394,True,1.0,1.0,0.9074302158733835,1.0,1.0,1.0,0.9614292566139099,0
505,0a3da14f3cba564a,True,1.0,1.0,0.8125740885899103,1.0,1.0,1.0,0.9219058702457961,0
506,0a44947ca9e85579,True,1.0,1.0,0.9851632742786565,1.0,1.0,1.0,0.9938180309494401,0
507,0a4752bc6c8b5174,True,1.0,1.0,0.8586147134782129,1.0,1.0,1.0,0.9410894639492554,0
508,0a4cf95e90d45770,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
509,0a50c123ca24584f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
510,0a51eb8adf8e5391,True,1.0,1.0,0.6239738824813299,1.0,1.0,1.0,0.8433224510338876,0
511,0a51eebaccc95c36,True,1.0,1.0,0.9118535874730339,1.0,1.0,1.0,0.9632723281137642,0
512,0a571473239f5c89,True,1.0,1.0,0.9205406713501414,1.0,1.0,1.0,0.9668919463958923,0
513,0a5780be84565110,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
514,0a6021edcc74538a,True,1.0,1.0,0.8505317127816279,1.0,1.0,1.0,0.9377215469923449,0
515,0a649534cf715ba2,True,1.0,1.0,0.7454987793969945,1.0,1.0,1.0,0.8939578247487477,0
516,0a672fa6dbb95d68,True,1.0,1.0,0.790688546571317,1.0,1.0,1.0,0.9127868944047154,0
517,0a6906b694b65108,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
518,0a6e90cccbb15213,True,1.0,1.0,0.9966689459930171,1.0,1.0,0.5,0.9986120608304239,0
519,0a73f089868458e4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
520,0a746c037a905da7,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
521,0a77356a8ee85133,True,1.0,1.0,0.8206628777562659,1.0,1.0,1.0,0.9252761990651108,0
522,0a7ed373b7de5037,True,1.0,1.0,0.840816782133108,1.0,1.0,1.0,0.9336736592221283,0
523,0a8612e9d0df52f1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
524,0a887c5364a457cd,True,1.0,1.0,0.9020633091456274,1.0,1.0,1.0,0.9591930454773449,0
525,0a8ba5b315e555ab,True,1.0,1.0,0.7489710599042667,1.0,1.0,1.0,0.8954046082934445,0
526,0a8c2aac609d5a04,True,1.0,1.0,0.7691707295449943,1.0,1.0,1.0,0.9038211373104144,0
527,0a91b3a6e4ae56fe,True,1.0,1.0,0.8970577492940539,1.0,1.0,1.0,0.9571073955391891,0
528,0a954cc695e751ab,True,1.0,1.0,0.7906194248481317,1.0,1.0,1.0,0.9127580936867216,0
529,0a99133136835ee9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
530,0aa18dd2372d5e11,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
531,0aa8c67f04b75a41,True,1.0,1.0,0.9025498060613205,1.0,1.0,1.0,0.9593957525255502,0
532,0ab7e69f15735883,True,1.0,1.0,0.8763684566663956,1.0,1.0,1.0,0.9484868569443314,0
533,0abc30416c5a59cd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
534,0ac3823481f15815,True,1.0,1.0,0.7000455428751434,1.0,1.0,1.0,0.8750189761979764,0
535,0ac560549a495626,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
536,0acd819b9eae51f7,True,1.0,1.0,0.8012208996299507,1.0,1.0,1.0,0.9171753748458128,0
537,0ad9939a6b875bf8,True,1.0,1.0,0.6086045127496232,1.0,1.0,1.0,0.8369185469790098,0
538,0ae1539816f55b5f,True,1.0,1.0,0.948790891639604,1.0,1.0,1.0,0.9786628715165016,0
539,0ae4ce0255695d31,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
540,0ae7ba2fd0f95d17,True,1.0,1.0,0.783623583324802,1.0,1.0,1.0,0.9098431597186675,0
541,0aee34efc8445718,True,1.0,1.0,0.9329057535171,1.0,1.0,1.0,0.9720440639654583,0
542,0af18cfd826c5086,True,1.0,1.0,0.7895421314833911,1.0,1.0,1.0,0.9123092214514129,0
543,0af3e039185d57f3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
544,0af464147919575d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
545,0af68cc78d085fdb,True,1.0,1.0,0.7635562851958303,1.0,1.0,1.0,0.9014817854982627,0
